date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:48	892000/892000	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2013%20Oct%202023%2005:20:10%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
19:44:50	127116/127116	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Nov%202023%2000:38:09%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-1262.css?ver=1700699889	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-1262d5b6.css	(from https://advanture.icu/betfin/about/)
19:44:50	1108005/1108005	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2013%20Oct%202023%2005:20:05%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
19:44:52	60922/60922	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:27%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/1262	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/1262.json	(from https://advanture.icu/betfin/about/)
19:44:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:28%20GMT	https://advanture.icu/betfin/?p=1262	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index7695.html	(from https://advanture.icu/betfin/about/)
19:44:53	2311/2311	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:28%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fabout%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed95f7.json	(from https://advanture.icu/betfin/about/)
19:44:53	2363/2363	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:29%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fabout%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed0f67	(from https://advanture.icu/betfin/about/)
19:44:54	48578/48578	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:07%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/business-woman-portrait-2022-12-15-22-18-09-utc-2-1-768x1024.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/business-woman-portrait-2022-12-15-22-18-09-utc-2-1-768x1024.jpg	(from https://advanture.icu/betfin/about/)
19:44:55	78156/78156	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:09%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/businessman-2022-12-15-22-44-30-utc-1-1-768x1024.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/businessman-2022-12-15-22-44-30-utc-1-1-768x1024.jpg	(from https://advanture.icu/betfin/about/)
19:44:56	65544/65544	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:07%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/businessman-2022-12-15-22-13-41-utc-1-768x1024.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/businessman-2022-12-15-22-13-41-utc-1-768x1024.jpg	(from https://advanture.icu/betfin/about/)
19:44:56	77526/77526	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Apr%202023%2021:45:05%20GMT	https://advanture.icu/fifty/wp-content/uploads/sites/20/2023/04/business-man-2022-12-15-20-51-02-utc-1.jpg	C:/My%20Web%20Sites/agu/advanture.icu/fifty/wp-content/uploads/sites/20/2023/04/business-man-2022-12-15-20-51-02-utc-1.jpg	(from https://advanture.icu/betfin/about/)
19:44:57	230382/230382	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Nov%202023%2005:15:48%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-1269.css?ver=1700716548	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-12697d56.css	(from https://advanture.icu/betfin/service/)
19:44:57	88961/88961	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:33%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/1269	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/1269.json	(from https://advanture.icu/betfin/service/)
19:44:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:33%20GMT	https://advanture.icu/betfin/?p=1269	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index71f3.html	(from https://advanture.icu/betfin/service/)
19:44:58	2321/2321	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:33%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fservice%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed5079.json	(from https://advanture.icu/betfin/service/)
19:44:59	2373/2373	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:34%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fservice%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embeddc03	(from https://advanture.icu/betfin/service/)
19:45:00	93594/93594	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Nov%202023%2022:55:13%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-1270.css?ver=1701039313	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-1270549e.css	(from https://advanture.icu/betfin/service-details/)
19:45:00	50996/50996	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:36%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/1270	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/1270.json	(from https://advanture.icu/betfin/service-details/)
19:45:01	2361/2361	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:36%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fservice-details%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed50cd.json	(from https://advanture.icu/betfin/service-details/)
19:45:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:37%20GMT	https://advanture.icu/betfin/?p=1270	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index3662.html	(from https://advanture.icu/betfin/service-details/)
19:45:02	2413/2413	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:37%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fservice-details%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embedcb6d	(from https://advanture.icu/betfin/service-details/)
19:45:02	209882/209882	---M-Z	200	added ('OK')	text/css	date:Sat,%2025%20Nov%202023%2006:30:14%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-15.css?ver=1700893814	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-1503a5.css	(from https://advanture.icu/betfin/pricing/)
19:45:04	2321/2321	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:40%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fpricing%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed0592.json	(from https://advanture.icu/betfin/pricing/)
19:45:05	81360/81360	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:38%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/15	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/15.json	(from https://advanture.icu/betfin/pricing/)
19:45:05	2373/2373	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:41%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fpricing%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed0a9f	(from https://advanture.icu/betfin/pricing/)
19:45:06	174558/174558	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Nov%202023%2010:00:48%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-21.css?ver=1701165648	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-21431c.css	(from https://advanture.icu/betfin/project/)
19:45:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:41%20GMT	https://advanture.icu/betfin/?p=15	C:/My%20Web%20Sites/agu/advanture.icu/betfin/indexa1ca.html	(from https://advanture.icu/betfin/pricing/)
19:45:07	84929/84929	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:42%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/21	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/21.json	(from https://advanture.icu/betfin/project/)
19:45:07	2321/2321	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:43%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fproject%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embedf591.json	(from https://advanture.icu/betfin/project/)
19:45:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:43%20GMT	https://advanture.icu/betfin/?p=21	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index3965.html	(from https://advanture.icu/betfin/project/)
19:45:08	2373/2373	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:43%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fproject%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed4c7f	(from https://advanture.icu/betfin/project/)
19:45:08	53608/53608	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:51%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image03-1024x640.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image03-1024x640.jpg	(from https://advanture.icu/betfin/project/)
19:45:12	48217/48217	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:51%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image02-768x480.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image02-768x480.jpg	(from https://advanture.icu/betfin/project/)
19:45:12	81956/81956	---M-Z	200	added ('OK')	text/css	date:Mon,%2027%20Nov%202023%2013:37:50%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-879.css?ver=1701092270	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-879e1b5.css	(from https://advanture.icu/betfin/team/)
19:45:15	42970/42970	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:49%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/879	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/879.json	(from https://advanture.icu/betfin/team/)
19:45:15	2306/2306	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:51%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fteam%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embedf01d.json	(from https://advanture.icu/betfin/team/)
19:45:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:52%20GMT	https://advanture.icu/betfin/?p=879	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index14d6.html	(from https://advanture.icu/betfin/team/)
19:45:17	2358/2358	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:52%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fteam%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed9cfe	(from https://advanture.icu/betfin/team/)
19:45:18	51525/51525	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:02%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/clientIMG02-768x768.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/clientIMG02-768x768.jpg	(from https://advanture.icu/betfin/team/)
19:45:18	507320/507320	---M--	200	added ('OK')	font/woff	date:Fri,%2013%20Oct%202023%2005:20:10%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
19:45:19	74847/74847	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:02%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/clientIMG03-768x768.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/clientIMG03-768x768.jpg	(from https://advanture.icu/betfin/team/)
19:45:21	52329/52329	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:01%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/clientIMG01-768x768.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/clientIMG01-768x768.jpg	(from https://advanture.icu/betfin/team/)
19:45:22	9125/9125	---M-Z	200	added ('OK')	text/css	date:Mon,%2027%20Nov%202023%2023:37:21%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-30.css?ver=1701128241	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-30ad3e.css	(from https://advanture.icu/betfin/404-2/)
19:45:23	5290/5290	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:58%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/30	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/30.json	(from https://advanture.icu/betfin/404-2/)
19:45:23	86520/86520	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:01:04%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/business-man-2022-12-15-20-51-02-utc-1-768x1024.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/business-man-2022-12-15-20-51-02-utc-1-768x1024.jpg	(from https://advanture.icu/betfin/team/)
19:45:23	2305/2305	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:44:59%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2F404-2%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embedda66.json	(from https://advanture.icu/betfin/404-2/)
19:45:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:44:59%20GMT	https://advanture.icu/betfin/?p=30	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index5643.html	(from https://advanture.icu/betfin/404-2/)
19:45:24	2357/2357	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:44:59%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2F404-2%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embedc598	(from https://advanture.icu/betfin/404-2/)
19:45:24	62131/62131	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Nov%202023%2013:22:30%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-661.css?ver=1700832150	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-6616089.css	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:25	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f0bf7a4f256603422bc76c2659a33d0%22	https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/feed/	C:/My%20Web%20Sites/agu/advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/feed/index.html	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:25	166148/166148	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:53%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image04-1024x640.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image04-1024x640.jpg	(from https://advanture.icu/betfin/project/)
19:45:25	42383/42383	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:45:01%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/posts/661	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/posts/661.json	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:26	2775/2775	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:45:01%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2F2023%2F04%2F08%2Fhow-to-conduct-a-comprehensive-seo-audit-for-your-website%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed2c48.json	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:45:02%20GMT	https://advanture.icu/betfin/?p=661	C:/My%20Web%20Sites/agu/advanture.icu/betfin/indexd4f5.html	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:27	2856/2856	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:45:03%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2F2023%2F04%2F08%2Fhow-to-conduct-a-comprehensive-seo-audit-for-your-website%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed6ba1	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:28	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2009%20Apr%202022%2001:37:18%20GMT	https://advanture.icu/betfin/wp-includes/js/comment-reply.min.js?ver=6.2.4	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/comment-reply.min0757.js	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:28	78050/78050	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202023%2013:22:23%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-32.css?ver=1703683343	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-32e95e.css	(from https://advanture.icu/betfin/faq/)
19:45:29	43748/43748	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:45:05%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/32	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/32.json	(from https://advanture.icu/betfin/faq/)
19:45:29	118025/118025	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:54%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image05.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image05.jpg	(from https://advanture.icu/betfin/2023/04/08/how-to-conduct-a-comprehensive-seo-audit-for-your-website/)
19:45:30	2301/2301	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:45:05%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Ffaq%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embedd817.json	(from https://advanture.icu/betfin/faq/)
19:45:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:45:05%20GMT	https://advanture.icu/betfin/?p=32	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index6c46.html	(from https://advanture.icu/betfin/faq/)
19:45:30	2353/2353	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:45:06%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed4f4d	(from https://advanture.icu/betfin/faq/)
19:45:31	47649/47649	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Nov%202023%2022:55:44%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-28.css?ver=1701039344	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-28c026.css	(from https://advanture.icu/betfin/blog/)
19:45:31	46739/46739	---MCZ	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:45:07%20GMT	https://advanture.icu/betfin/wp-json/wp/v2/pages/28	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/wp/v2/pages/28.json	(from https://advanture.icu/betfin/blog/)
19:45:32	2306/2306	---M-Z	200	added ('OK')	application/json	date:Wed,%2020%20Mar%202024%2018:45:07%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fblog%2F	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed783a.json	(from https://advanture.icu/betfin/blog/)
19:45:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Mar%202024%2018:45:08%20GMT	https://advanture.icu/betfin/?p=28	C:/My%20Web%20Sites/agu/advanture.icu/betfin/index3c55.html	(from https://advanture.icu/betfin/blog/)
19:45:32	2358/2358	---M-Z	200	added ('OK')	text/xml	date:Wed,%2020%20Mar%202024%2018:45:08%20GMT	https://advanture.icu/betfin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fbetfin%2Fblog%2F&format=xml	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-json/oembed/1.0/embed59da	(from https://advanture.icu/betfin/blog/)
19:45:33	32699/32699	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:52%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image03-768x480.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image03-768x480.jpg	(from https://advanture.icu/betfin/blog/)
19:45:34	49026/49026	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:50%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image01-768x480.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image01-768x480.jpg	(from https://advanture.icu/betfin/blog/)
19:45:34	77910/77910	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2018:45:09%20GMT	https://advanture.icu/betfin/2023/04/08/the-future-of-seo-what-to-expect-in-2023-and-beyond/	C:/My%20Web%20Sites/agu/advanture.icu/betfin/2023/04/08/the-future-of-seo-what-to-expect-in-2023-and-beyond/index.html	(from https://advanture.icu/betfin/blog/)
19:45:34	77876/77876	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2018:45:10%20GMT	https://advanture.icu/betfin/2023/04/08/the-importance-of-local-seo-for-small-businesses/	C:/My%20Web%20Sites/agu/advanture.icu/betfin/2023/04/08/the-importance-of-local-seo-for-small-businesses/index.html	(from https://advanture.icu/betfin/blog/)
19:45:35	45980/45980	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Nov%202023%2000:38:42%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-26.css?ver=1700699922	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-261b8e.css	(from https://advanture.icu/betfin/contact/)
19:45:35	77878/77878	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2018:45:10%20GMT	https://advanture.icu/betfin/2023/04/08/10-easy-seo-tips-to-improve-your-websites-ranking/	C:/My%20Web%20Sites/agu/advanture.icu/betfin/2023/04/08/10-easy-seo-tips-to-improve-your-websites-ranking/index.html	(from https://advanture.icu/betfin/blog/)
